Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
0.00790604 0.755102 1.41346 2.64615 165.406 0.284674 0.286131 2.84072 1.06783 5.96173
0.00790604 0.77551 1.26359 2.36558 179.912 0.284782 0.286239 2.79471 1.06158 6.09209
0.00790604 0.795918 1.12137 2.09932 196.767 0.284928 0.286386 2.74841 1.05546 6.22032
0.00790604 0.816327 0.98623 1.84632 216.661 0.285114 0.286572 2.7024 1.04944 6.35704
0.00790604 0.836735 0.857653 1.60561 240.592 0.285346 0.286805 2.6606 1.0442 6.48431
0.00790604 0.857143 0.735172 1.37632 270.068 0.285605 0.287065 2.62148 1.03853 6.61247
0.00790604 0.877551 0.618367 1.15765 307.49 0.285925 0.287386 2.58497 1.0337 6.73413
0.00790604 0.897959 0.506851 0.948877 356.948 0.286271 0.287732 2.54696 1.029 6.86221
0.00790604 0.918367 0.400274 0.749354 426.086 0.286663 0.288126 2.50909 1.02395 6.99406
0.00790604 0.938776 0.298315 0.558476 531.201 0.287093 0.288557 2.481 1.01995 7.10495
0.00790604 0.959184 0.200682 0.375697 715.129 0.287562 0.289028 2.44685 1.01527 7.23382
0.00790604 0.979592 0.107104 0.20051 1145.28 0.288069 0.289537 2.41766 1.01125 7.35618
0.00790604 1 0.0173344 0.0324519 4488.31 0.288631 0.2901 2.38739 1.0074 7.47864
0.00954095 0 641.213 1200.42 1.68273 0.323859 0.325426 32.6081 2.34186 5.03857
0.00954095 0.0204082 156.892 293.717 4.83688 0.320874 0.322433 23.3656 2.22303 3.31807
0.00954095 0.0408163 87.7551 164.287 7.47843 0.318081 0.319633 18.2388 2.09444 2.50816
0.00954095 0.0612245 60.1064 112.525 9.93286 0.315458 0.317002 15.0428 1.98034 2.09671
0.00954095 0.0816327 45.2213 84.6589 12.2958 0.313009 0.314548 12.8329 1.87967 1.88459
0.00954095 0.102041 35.9195 67.2451 14.6139 0.310718 0.31225 11.2391 1.79462 1.78843
0.00954095 0.122449 29.5562 55.3323 16.9152 0.308562 0.310088 10.0057 1.71983 1.76789
0.00954095 0.142857 24.9291 46.6698 19.2192 0.306541 0.308061 9.07462 1.65776 1.79222
0.00954095 0.163265 21.4131 40.0874 21.5405 0.304643 0.306158 8.30414 1.60177 1.85354
0.00954095 0.183673 18.6509 34.9164 23.8913 0.302848 0.304358 7.67451 1.55366 1.93793
0.00954095 0.204082 16.4238 30.747 26.2821 0.301156 0.302661 7.14719 1.51081 2.0394
0.00954095 0.22449 14.59 27.3139 28.7226 0.299568 0.301069 6.68908 1.47224 2.15518
0.00954095 0.244898 13.0538 24.438 31.2221 0.298073 0.29957 6.30356 1.43828 2.27862
0.00954095 0.265306 11.7483 21.994 33.7897 0.296664 0.298157 5.967 1.40779 2.40848
0.00954095 0.285714 10.6251 19.8913 36.4347 0.29534 0.296829 5.67854 1.38055 2.54102
0.00954095 0.306122 9.64862 18.0632 39.1666 0.294097 0.295583 5.40695 1.35463 2.68261
0.00954095 0.326531 8.79185 16.4592 41.9957 0.292929 0.294411 5.17634 1.33205 2.81894
0.00954095 0.346939 8.03406 15.0406 44.9328 0.291838 0.293317 4.97069 1.31115 2.95738
0.00954095 0.367347 7.35906 13.7769 47.9897 0.290817 0.292293 4.77815 1.29141 3.09952
0.00954095 0.387755 6.75399 12.6442 51.1793 0.289863 0.291335 4.61221 1.27443 3.22584
0.00954095 0.408163 6.20853 11.623 54.5159 0.288966 0.290436 4.45534 1.25777 3.36966
0.00954095 0.428571 5.71428 10.6977 58.0154 0.288145 0.289613 4.30965 1.24247 3.50606
0.00954095 0.44898 5.26438 9.85545 61.6957 0.287392 0.288857 4.17136 1.2275 3.65022
0.00954095 0.469388 4.85311 9.08551 65.5768 0.286684 0.288147 4.04915 1.214 3.7862
0.00954095 0.489796 4.4757 8.37897 69.6818 0.286044 0.287505 3.93561 1.20138 3.91881
0.00954095 0.510204 4.12815 7.72831 74.037 0.285459 0.286918 3.83108 1.18964 4.05247
0.00954095 0.530612 3.80704 7.12717 78.6727 0.284918 0.286376 3.74054 1.17908 4.17557
0.00954095 0.55102 3.50948 6.57011 83.6243 0.284445 0.285901 3.64287 1.16826 4.31022
0.00954095 0.571429 3.23297 6.05246 88.9331 0.284025 0.28548 3.55501 1.1578 4.44551
0.00954095 0.591837 2.97536 5.57018 94.6478 0.283646 0.2851 3.47798 1.14923 4.56329
0.00954095 0.612245 2.73477 5.11977 100.826 0.28333 0.284783 3.40297 1.14015 4.69029
0.00954095 0.632653 2.50957 4.69817 107.539 0.283054 0.284506 3.32626 1.13145 4.81809
0.00954095 0.653061 2.29834 4.30272 114.869 0.282829 0.28428 3.26404 1.12384 4.93399
0.00954095 0.673469 2.09981 3.93106 122.922 0.282657 0.284107 3.20087 1.11604 5.05684
0.00954095 0.693878 1.91288 3.5811 131.826 0.282516 0.283967 3.13589 1.10874 5.17797
0.00954095 0.714286 1.73655 3.251 141.742 0.282427 0.283877 3.07879 1.10185 5.29701
0.00954095 0.734694 1.56996 2.93912 152.879 0.282385 0.283835 3.02855 1.09571 5.40708
0.00954095 0.755102 1.41232 2.644 165.507 0.282386 0.283836 2.97707 1.08904 5.52892
0.00954095 0.77551 1.26292 2.36432 179.984 0.282438 0.283888 2.92947 1.0832 5.63828
0.00954095 0.795918 1.12114 2.09889 196.797 0.282522 0.283972 2.88025 1.07725 5.7577
0.00954095 0.816327 0.986416 1.84667 216.631 0.282648 0.284099 2.83589 1.07186 5.86948
0.00954095 0.836735 0.858228 1.60669 240.471 0.282825 0.284276 2.79272 1.0664 5.98363
0.00954095 0.857143 0.736115 1.37808 269.809 0.283031 0.284483 2.75254 1.06169 6.08892
0.00954095 0.877551 0.619654 1.16006 307.01 0.283286 0.284739 2.71639 1.05695 6.0832
0.00954095 0.897959 0.508465 0.951898 356.098 0.283573 0.285027 2.68118 1.05267 6.30046
0.00954095 0.918367 0.402196 0.752953 424.557 0.283896 0.28535 2.64231 1.04774 6.41959
0.00954095 0.938776 0.30053 0.562623 528.262 0.284277 0.285733 2.61114 1.04357 6.52184
0.00954095 0.959184 0.203173 0.380362 708.54 0.284683 0.28614 2.57953 1.03953 6.62846
0.00954095 0.979592 0.109859 0.205666 1123.67 0.285125 0.286583 2.54663 1.03587 6.73303
0.00954095 1 0.0203395 0.0380777 3981.16 0.28561 0.28707 2.51624 1.03172 6.84425
0.011514 0 547.935 1025.79 1.89329 0.322853 0.324417 31.0908 2.3252 4.72349
0.011514 0.0204082 150.382 281.53 4.99307 0.3199 0.321457 22.5342 2.19593 3.16933
0.011514 0.0408163 85.5991 160.25 7.61926 0.317107 0.318656 17.7756 2.06877 2.4394
0.011514 0.0612245 59.0459 110.54 10.0664 0.314474 0.316016 14.7861 1.95923 2.06762
0.011514 0.0816327 44.5932 83.483 12.4255 0.311989 0.313524 12.6902 1.86458 1.87206
0.011514 0.102041 35.5053 66.4695 14.7416 0.309655 0.311184 11.1784 1.78447 1.78598
0.011514 0.122449 29.263 54.7834 17.0422 0.307453 0.308976 10.0532 1.71725 1.76497
0.011514 0.142857 24.7111 46.2616 19.3462 0.305389 0.306907 9.1508 1.65892 1.78476
0.011514 0.163265 21.2449 39.7727 21.6682 0.303442 0.304955 8.40281 1.60713 1.83708
0.011514 0.183673 18.5176 34.6668 24.0202 0.301611 0.303118 7.8155 1.56334 1.90702
0.011514 0.204082 16.3157 30.5446 26.4126 0.299877 0.301379 7.3093 1.52396 1.99089
0.011514 0.22449 14.5008 27.147 28.855 0.298254 0.299751 6.86188 1.48848 2.08836
0.011514 0.244898 12.9792 24.2984 31.3566 0.296719 0.298212 6.48627 1.45676 2.19377
0.011514 0.265306 11.6851 21.8757 33.9266 0.295277 0.296766 6.16116 1.42912 2.29801
0.011514 0.285714 10.5711 19.7902 36.5741 0.293921 0.295405 5.87183 1.4033 2.41144
0.011514 0.306122 9.60211 17.9761 39.3088 0.292651 0.294133 5.61382 1.37979 2.52675
0.011514 0.326531 8.7515 16.3837 42.1408 0.291464 0.292942 5.39128 1.35922 2.63534
0.011514 0.346939 7.99888 14.9747 45.081 0.290336 0.29181 5.17723 1.33887 2.75638
0.011514 0.367347 7.32824 13.7192 48.141 0.289292 0.290763 4.99138 1.32086 2.87217
0.011514 0.387755 6.7269 12.5934 51.3338 0.288318 0.289786 4.81393 1.30355 2.99309
0.011514 0.408163 6.18465 11.5783 54.6737 0.287401 0.288866 4.65782 1.28788 3.10995
0.011514 0.428571 5.6932 10.6582 58.1765 0.286564 0.288027 4.5178 1.27368 3.22093
0.011514 0.44898 5.24573 9.82055 61.8601 0.285785 0.287245 4.38074 1.25969 3.33982
0.011514 0.469388 4.83661 9.05463 65.7444 0.28506 0.286519 4.25384 1.24674 3.45669
0.011514 0.489796 4.46111 8.35166 69.8526 0.284405 0.285861 4.14715 1.23519 3.56301
0.011514 0.510204 4.11526 7.70418 74.2108 0.2838 0.285255 4.03365 1.22348 3.68211
0.011514 0.530612 3.79567 7.10589 78.8494 0.283258 0.28471 3.93498 1.21253 3.79607
0.011514 0.55102 3.49949 6.5514 83.8034 0.282771 0.284222 3.84276 1.20287 3.90078
0.011514 0.571429 3.22421 6.03606 89.1142 0.282331 0.283781 3.74913 1.19253 4.01932
0.011514 0.591837 2.96772 5.55588 94.8303 0.281935 0.283384 3.67077 1.18397 4.12084
0.011514 0.612245 2.72816 5.10739 101.01 0.281607 0.283054 3.59207 1.17517 4.23141
0.011514 0.632653 2.5039 4.68755 107.722 0.281314 0.282761 3.51555 1.16658 4.34356
0.011514 0.653061 2.29352 4.29371 115.05 0.281078 0.282524 3.44651 1.15884 4.44659
0.011514 0.673469 2.09579 3.92353 123.099 0.280884 0.282329 3.38263 1.15116 4.55569
0.011514 0.693878 1.90958 3.57494 131.996 0.280735 0.28218 3.31987 1.1439 4.6615
0.011514 0.714286 1.73394 3.24611 141.903 0.280636 0.282081 3.26319 1.13747 4.75314
0.011514 0.734694 1.56797 2.9354 153.025 0.28057 0.282015 3.20785 1.13101 4.86239
0.011514 0.755102 1.41091 2.64137 165.63 0.280564 0.282008 3.14555 1.12407 4.97659
0.011514 0.77551 1.26206 2.36271 180.076 0.280587 0.282031 3.10012 1.11833 5.07244
0.011514 0.795918 1.12079 2.09824 196.843 0.280662 0.282107 3.04714 1.1123 5.18091
0.011514 0.816327 0.986543 1.84691 216.61 0.280776 0.282221 3.00214 1.1069 5.27946
0.011514 0.836735 0.858802 1.60777 240.35 0.28093 0.282375 2.95595 1.10171 5.38002
0.011514 0.857143 0.737109 1.37994 269.535 0.281116 0.282562 2.91151 1.09638 5.48366
0.011514 0.877551 0.621046 1.16266 306.494 0.281347 0.282794 2.87032 1.09157 5.58466
0.011514 0.897959 0.510229 0.955202 355.174 0.281625 0.283073 2.83335 1.087 5.67815
0.011514 0.918367 0.404315 0.756918 422.888 0.281927 0.283375 2.79521 1.08241 5.77927
0.011514 0.938776 0.302982 0.567213 525.052 0.282286 0.283736 2.7624 1.07811 5.87524
0.011514 0.959184 0.205943 0.385547 701.382 0.282677 0.284128 2.72804 1.07418 5.96884
0.011514 0.979592 0.112929 0.211415 1100.68 0.28309 0.284542 2.69335 1.07014 6.07094
0.011514 1 0.0236955 0.0443604 3550.3 0.283547 0.285001 2.66312 1.06613 6.16559
0.013895 0 470.822 881.428 2.1214 0.321953 0.323515 29.6625 2.30499 4.43372
0.013895 0.0204082 143.663 268.952 5.16721 0.31895 0.320503 21.9579 2.17774 3.06478
0.013895 0.0408163 83.2892 155.926 7.7772 0.316084 0.317631 17.6059 2.06175 2.40786
0.013895 0.0612245 57.8905 108.377 10.2167 0.313397 0.314936 14.7895 1.96009 2.05907
0.013895 0.0816327 43.9025 82.19 12.5718 0.310865 0.312397 12.8519 1.87508 1.87321
0.013895 0.102041 35.0467 65.611 14.886 0.308491 0.310017 11.3978 1.80156 1.77964
0.013895 0.122449 28.9369 54.1729 17.186 0.306252 0.307771 10.3043 1.74031 1.74368
0.013895 0.142857 24.4677 45.806 19.4904 0.304166 0.30568 9.40913 1.68561 1.74741
0.013895 0.163265 21.0566 39.4202 21.8134 0.302203 0.303712 8.69381 1.63873 1.77752
0.013895 0.183673 18.3679 34.3866 24.1669 0.30036 0.301864 8.11149 1.59819 1.82484
0.013895 0.204082 16.1941 30.317 26.5612 0.298634 0.300133 7.59416 1.56021 1.89102
0.013895 0.22449 14.4003 26.9589 29.0058 0.297002 0.298495 7.16634 1.52748 1.96324
0.013895 0.244898 12.895 24.1408 31.51 0.295483 0.296973 6.78296 1.49737 2.04411
0.013895 0.265306 11.6138 21.7422 34.0828 0.294054 0.295539 6.44968 1.4698 2.13186
0.013895 0.285714 10.5101 19.676 36.7333 0.292715 0.294196 6.16562 1.44613 2.21821
0.013895 0.306122 9.54948 17.8776 39.4712 0.291462 0.29294 5.90173 1.42327 2.31074
0.013895 0.326531 8.70583 16.2982 42.3065 0.290289 0.291763 5.65729 1.40185 2.40861
0.013895 0.346939 7.95903 14.9001 45.2501 0.289195 0.290666 5.44105 1.38201 2.50819
0.013895 0.367347 7.29333 13.6539 48.3137 0.288179 0.289647 5.2443 1.36398 2.60665
0.013895 0.387755 6.69621 12.536 51.5102 0.287234 0.288699 5.06946 1.34749 2.70436
0.013895 0.408163 6.1576 11.5277 54.8538 0.286349 0.287811 4.90696 1.33165 2.80474
0.013895 0.428571 5.66931 10.6135 58.3603 0.285527 0.286987 4.74929 1.3166 2.90739
0.013895 0.44898 5.22462 9.78102 62.0475 0.284782 0.28624 4.60955 1.3028 3.00705
0.013895 0.469388 4.81794 9.01967 65.9355 0.284092 0.285547 4.48192 1.29 3.10477
0.013895 0.489796 4.4446 8.32075 70.0471 0.283458 0.284912 4.35496 1.27712 3.21248
0.013895 0.510204 4.10068 7.67689 74.4086 0.282881 0.284333 4.24097 1.26524 3.31517
0.013895 0.530612 3.78282 7.08183 79.0502 0.282365 0.283815 4.13808 1.25478 3.40894
0.013895 0.55102 3.48819 6.53025 84.0069 0.2819 0.283349 4.0362 1.24384 3.51486
0.013895 0.571429 3.21432 6.01754 89.3198 0.281488 0.282935 3.94684 1.23411 3.61171
0.013895 0.591837 2.95911 5.53976 95.0373 0.281134 0.28258 3.85542 1.22439 3.71355
0.013895 0.612245 2.7207 5.09344 101.217 0.280818 0.282263 3.77776 1.21599 3.80724
0.013895 0.632653 2.49751 4.67559 107.928 0.280548 0.281992 3.69387 1.20669 3.91249
0.013895 0.653061 2.28811 4.28357 115.254 0.280341 0.281785 3.62106 1.19848 4.01353
0.013895 0.673469 2.09127 3.91506 123.299 0.28017 0.281613 3.54452 1.19019 4.11603
0.013895 0.693878 1.90589 3.56802 132.188 0.280052 0.281495 3.4833 1.18303 4.20825
0.013895 0.714286 1.731 3.24062 142.083 0.27997 0.281413 3.42009 1.17587 4.30724
0.013895 0.734694 1.56575 2.93124 153.188 0.27993 0.281372 3.35586 1.1687 4.40668
0.013895 0.755102 1.40935 2.63844 165.768 0.279931 0.281373 3.29819 1.1623 4.49994
0.013895 0.77551 1.26111 2.36092 180.177 0.279978 0.281421 3.23849 1.15519 4.60769
0.013895 0.795918 1.12041 2.09753 196.894 0.280069 0.281511 3.18971 1.14941 4.69779
0.013895 0.816327 0.986698 1.8472 216.584 0.280205 0.281648 3.1409 1.14406 4.79062
0.013895 0.836735 0.85946 1.609 240.213 0.280362 0.281805 3.09151 1.13785 4.89091
0.013895 0.857143 0.738237 1.38205 269.227 0.280571 0.282016 3.0455 1.1325 4.98657
0.013895 0.877551 0.622616 1.1656 305.914 0.280814 0.28226 3.00084 1.1274 5.08223
0.013895 0.897959 0.512216 0.958921 354.14 0.281104 0.28255 2.95828 1.12196 5.18205
0.013895 0.918367 0.406694 0.761374 421.031 0.28142 0.282867 2.91623 1.11724 5.27501
0.013895 0.938776 0.305734 0.572365 521.503 0.281779 0.283227 2.88048 1.11274 5.36835
0.013895 0.959184 0.209045 0.391354 693.561 0.282168 0.283617 2.84312 1.10813 5.46337
0.013895 0.979592 0.116364 0.217846 1076.22 0.282597 0.284048 2.80771 1.10376 5.55946
0.013895 1 0.0274456 0.0513809 3179.88 0.283058 0.28451 2.77426 1.0999 5.64674
0.0167683 0 406.373 760.772 2.36903 0.321086 0.322645 28.4096 2.28289 4.1834
0.0167683 0.0204082 136.767 256.041 5.36141 0.31799 0.319542 21.6192 2.17091 3.00012
0.0167683 0.0408163 80.8238 151.31 7.95446 0.315079 0.316623 17.6225 2.06772 2.39989
0.0167683 0.0612245 56.6366 106.029 10.3859 0.31236 0.313896 14.9956 1.9788 2.06709
0.0167683 0.0816327 43.1456 80.7729 12.7369 0.309823 0.311353 13.1256 1.90282 1.87547
0.0167683 0.102041 34.5411 64.6645 15.0492 0.307461 0.308984 11.7453 1.83689 1.77125
0.0167683 0.122449 28.5759 53.497 17.3486 0.305263 0.30678 10.6388 1.77923 1.71777
0.0167683 0.142857 24.1975 45.3002 19.6534 0.303212 0.304723 9.76475 1.72841 1.70174
0.0167683 0.163265 20.8472 39.0281 21.9775 0.301294 0.3028 9.04486 1.68326 1.71506
0.0167683 0.183673 18.2012 34.0745 24.3327 0.299515 0.301016 8.4384 1.64342 1.74521
0.0167683 0.204082 16.0586 30.0634 26.7291 0.297841 0.299337 7.92262 1.60744 1.78905
0.0167683 0.22449 14.2884 26.7493 29.1762 0.29629 0.297781 7.46264 1.57429 1.84304
0.0167683 0.244898 12.8012 23.9651 31.6831 0.294823 0.296311 7.07906 1.54511 1.90354
0.0167683 0.265306 11.5343 21.5934 34.2588 0.293468 0.294952 6.72738 1.51723 1.97719
0.0167683 0.285714 10.4421 19.5487 36.9125 0.292193 0.293673 6.42566 1.49257 2.04914
0.0167683 0.306122 9.49093 17.768 39.6537 0.291012 0.292489 6.13308 1.46813 2.13375
0.0167683 0.326531 8.65508 16.2032 42.4924 0.289913 0.291386 5.8853 1.44693 2.21539
0.0167683 0.346939 7.91481 14.8173 45.4396 0.288884 0.290354 5.66774 1.42756 2.29636
0.0167683 0.367347 7.25465 13.5814 48.5068 0.287932 0.289399 5.45393 1.40817 2.38704
0.0167683 0.387755 6.66225 12.4724 51.707 0.287041 0.288505 5.26482 1.39073 2.4759
0.0167683 0.408163 6.12772 11.4717 55.0542 0.286228 0.287689 5.08715 1.37363 2.5713
0.0167683 0.428571 5.64297 10.5642 58.5644 0.285467 0.286926 4.93789 1.35931 2.65559
0.0167683 0.44898 5.20138 9.73752 62.2552 0.284778 0.286235 4.78486 1.34428 2.75028
0.0167683 0.469388 4.79743 8.98129 66.1467 0.284147 0.285602 4.63904 1.32992 2.84788
0.0167683 0.489796 4.42652 8.2869 70.2616 0.283566 0.28502 4.50943 1.31703 2.94287
0.0167683 0.510204 4.08475 7.64707 74.6262 0.283049 0.284501 4.39353 1.30509 3.03372
0.0167683 0.530612 3.76882 7.05562 79.2703 0.282577 0.284027 4.2805 1.29304 3.13155
0.0167683 0.55102 3.47592 6.50727 84.2292 0.282165 0.283614 4.16468 1.28103 3.2351
0.0167683 0.571429 3.20362 5.9975 89.5436 0.281802 0.28325 4.06722 1.27057 3.33033
0.0167683 0.591837 2.94982 5.52236 95.2617 0.281488 0.282935 3.97454 1.26055 3.42392
0.0167683 0.612245 2.7127 5.07846 101.441 0.281215 0.282661 3.88881 1.25084 3.5189
0.0167683 0.632653 2.49068 4.66281 108.15 0.280997 0.282442 3.80043 1.24164 3.61481
0.0167683 0.653061 2.28235 4.2728 115.472 0.28081 0.282255 3.72415 1.23257 3.69871
0.0167683 0.673469 2.0865 3.90614 123.51 0.280689 0.282134 3.64207 1.22391 3.81314
0.0167683 0.693878 1.90203 3.5608 132.389 0.280597 0.282041 3.57459 1.21623 3.90187
0.0167683 0.714286 1.72799 3.23497 142.269 0.280548 0.281992 3.50626 1.20817 4.00096
0.0167683 0.734694 1.56351 2.92704 153.352 0.280544 0.281988 3.44333 1.20078 4.09792
0.0167683 0.755102 1.40782 2.63559 165.903 0.280574 0.282019 3.37812 1.19366 4.19388
0.0167683 0.77551 1.26025 2.35932 180.269 0.28066 0.282105 3.31973 1.18629 4.29485
0.0167683 0.795918 1.12018 2.09709 196.924 0.280772 0.282217 3.26495 1.17998 4.38546
0.0167683 0.816327 0.987045 1.84785 216.527 0.280932 0.282378 3.20962 1.17334 4.4848
0.0167683 0.836735 0.860349 1.61066 240.026 0.281113 0.282559 3.15464 1.16693 4.58494
0.0167683 0.857143 0.739634 1.38467 268.845 0.281339 0.282786 3.10834 1.16123 4.67797
0.0167683 0.877551 0.624489 1.16911 305.226 0.281613 0.28306 3.06028 1.15543 4.77443
0.0167683 0.897959 0.514537 0.963265 352.941 0.281912 0.283361 3.01678 1.15051 4.86402
0.0167683 0.918367 0.409435 0.766505 418.915 0.282253 0.283702 2.97602 1.14583 4.95035
0.0167683 0.938776 0.308871 0.578238 517.526 0.282627 0.284078 2.9304 1.13959 5.06234
0.0167683 0.959184 0.212556 0.397927 684.951 0.283035 0.284486 2.88915 1.13507 5.15229
0.0167683 0.979592 0.120228 0.225079 1050.17 0.283483 0.284937 2.85566 1.13049 5.24245
0.0167683 1 0.0316434 0.0592397 2857.94 0.283963 0.285418 2.81473 1.12545 5.34759
0.0202359 0 352.052 659.078 2.63821 0.320217 0.321774 27.359 2.25941 3.97775
0.0202359 0.0204082 129.738 242.884 5.57781 0.317093 0.318642 21.3573 2.16919 2.95098
0.0202359 0.0408163 78.2098 146.417 8.15303 0.314203 0.315744 17.7221 2.08412 2.40269
0.0202359 0.0612245 55.2847 103.499 10.5757 0.311541 0.313075 15.216 2.00614 2.07781
0.0202359 0.0816327 42.3223 79.2317 12.9222 0.309082 0.310609 13.4049 1.9361 1.8814
0.0202359 0.102041 33.9885 63.6299 15.2323 0.306826 0.308347 12.0222 1.87543 1.76284
0.0202359 0.122449 28.1802 52.7562 17.531 0.304721 0.306237 10.924 1.82011 1.69762
0.0202359 0.142857 23.9009 44.7449 19.836 0.302776 0.304286 10.0377 1.77102 1.66743
0.0202359 0.163265 20.6173 38.5976 22.1611 0.300971 0.302476 9.2756 1.72597 1.66357
0.0202359 0.183673 18.0182 33.732 24.5178 0.299291 0.300791 8.65 1.68572 1.68034
0.0202359 0.204082 15.91 29.7852 26.9161 0.297727 0.299223 8.10846 1.64878 1.71275
0.0202359 0.22449 14.1657 26.5197 29.3654 0.296273 0.297765 7.65437 1.61593 1.75539
0.0202359 0.244898 12.6986 23.7731 31.8748 0.294911 0.296399 7.24599 1.58555 1.80622
0.0202359 0.265306 11.4475 21.431 34.4533 0.293645 0.295129 6.88596 1.55738 1.86801
0.0202359 0.285714 10.3681 19.4102 37.1099 0.292462 0.293942 6.56074 1.53109 1.93481
0.0202359 0.306122 9.42733 17.6489 39.8541 0.291364 0.292842 6.26551 1.50634 2.00849
0.0202359 0.326531 8.60008 16.1002 42.6961 0.290342 0.291816 6.00112 1.48348 2.08626
0.0202359 0.346939 7.86703 14.7279 45.6464 0.28939 0.290862 5.76119 1.46207 2.16659
0.0202359 0.367347 7.21296 13.5034 48.7169 0.288517 0.289986 5.55583 1.44366 2.24352
0.0202359 0.387755 6.62578 12.4041 51.9203 0.287699 0.289165 5.34575 1.42383 2.3346
0.0202359 0.408163 6.09573 11.4118 55.2708 0.286948 0.288412 5.15943 1.40614 2.42343
0.0202359 0.428571 5.61488 10.5116 58.7841 0.286257 0.287718 4.99675 1.39053 2.50779
0.0202359 0.44898 5.17669 9.69129 62.4778 0.28562 0.28708 4.84263 1.37489 2.59857
0.0202359 0.469388 4.77573 8.94065 66.372 0.285047 0.286505 4.69191 1.35937 2.69641
0.0202359 0.489796 4.40745 8.2512 70.4894 0.284523 0.28598 4.55848 1.34623 2.78093
0.0202359 0.510204 4.06803 7.61577 74.8561 0.284047 0.285502 4.42407 1.33212 2.88378
0.0202359 0.530612 3.7542 7.02824 79.5018 0.283638 0.285092 4.30661 1.31991 2.9767
0.0202359 0.55102 3.46318 6.48342 84.4616 0.283263 0.284715 4.19305 1.3075 3.07475
0.0202359 0.571429 3.19257 5.97681 89.776 0.282936 0.284387 4.09742 1.29659 3.16561
0.0202359 0.591837 2.9403 5.50454 95.493 0.282667 0.284118 3.99463 1.28587 3.26186
0.0202359 0.612245 2.70457 5.06323 101.67 0.282432 0.283882 3.89938 1.27521 3.35852
0.0202359 0.632653 2.48381 4.64994 108.374 0.282242 0.283692 3.8081 1.26485 3.46199
0.0202359 0.653061 2.27663 4.26209 115.69 0.282105 0.283554 3.72666 1.2551 3.56045
0.0202359 0.673469 2.08184 3.89741 123.717 0.282006 0.283455 3.64944 1.24689 3.64989
0.0202359 0.693878 1.89834 3.55388 132.582 0.281949 0.283397 3.57623 1.23791 3.74984
0.0202359 0.714286 1.72518 3.22971 142.442 0.281934 0.283383 3.50255 1.22968 3.84739
0.0202359 0.734694 1.56152 2.92333 153.498 0.28195 0.283399 3.43594 1.22157 3.94412
0.0202359 0.755102 1.4066 2.6333 166.011 0.282012 0.28346 3.37403 1.21384 4.04162
0.0202359 0.77551 1.25973 2.35835 180.325 0.282113 0.283563 3.30681 1.20568 4.15008
0.0202359 0.795918 1.12031 2.09734 196.907 0.282246 0.283695 3.25024 1.19892 4.24368
0.0202359 0.816327 0.987783 1.84923 216.406 0.282425 0.283875 3.19412 1.19228 4.33993
0.0202359 0.836735 0.861652 1.6131 239.754 0.282631 0.284082 3.14193 1.18567 4.43632
0.0202359 0.857143 0.741466 1.3881 268.347 0.282883 0.284334 3.09011 1.17914 4.53762
0.0202359 0.877551 0.626814 1.17346 304.376 0.283163 0.284616 3.03791 1.17291 4.63636
0.0202359 0.897959 0.517325 0.968485 351.514 0.283486 0.284939 2.99197 1.16658 4.74124
0.0202359 0.918367 0.412656 0.772534 416.46 0.283839 0.285293 2.94647 1.16157 4.83241
0.0202359 0.938776 0.312498 0.585029 513.014 0.284219 0.285674 2.90787 1.15626 4.92565
0.0202359 0.959184 0.216566 0.405433 675.418 0.284633 0.28609 2.86354 1.15086 5.02853
0.0202359 0.979592 0.124597 0.233259 1022.43 0.285085 0.286543 2.82395 1.14563 5.12529
0.0202359 1 0.0363523 0.0680553 2575.52 0.285571 0.287031 2.78362 1.1402 5.22996
0.0244205 0 305.895 572.666 2.93147 0.319314 0.320869 26.508 2.2403 3.81246
0.0244205 0.0204082 122.629 229.573 5.81863 0.316287 0.317834 21.1625 2.17287 2.91285
0.0244205 0.0408163 75.4608 141.27 8.37479 0.313526 0.315066 17.7119 2.09986 2.39293
0.0244205 0.0612245 53.8398 100.794 10.7879 0.311016 0.312549 15.2963 2.02945 2.07575
0.0244205 0.0816327 41.4356 77.5717 13.1291 0.308712 0.310239 13.5026 1.96479 1.8739
0.0244205 0.102041 33.3909 62.5112 15.4363 0.30659 0.308111 12.0969 1.90531 1.74639
0.0244205 0.122449 27.7518 51.9541 17.7336 0.304632 0.306148 11.0065 1.85169 1.67334
0.0244205 0.142857 23.5797 44.1436 20.0383 0.302818 0.304329 10.11 1.80346 1.63424
0.0244205 0.163265 20.3685 38.1319 22.3638 0.301144 0.302649 9.33131 1.7571 1.62813
0.0244205 0.183673 17.8206 33.362 24.7214 0.299577 0.301078 8.69435 1.71648 1.63334
0.0244205 0.204082 15.7499 29.4854 27.1211 0.298114 0.299611 8.15385 1.67966 1.65899
0.0244205 0.22449 14.0338 26.2727 29.5722 0.29676 0.298253 7.67348 1.64489 1.70453
0.0244205 0.244898 12.5886 23.5672 32.0835 0.295496 0.296986 7.25003 1.61248 1.74767
0.0244205 0.265306 11.3548 21.2574 34.6641 0.294316 0.295802 6.87854 1.58269 1.8063
0.0244205 0.285714 10.2893 19.2626 37.323 0.293217 0.2947 6.5355 1.55496 1.87087
