Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
1.75751 0.163265 6.64928 12.4481 51.7826 0.250098 0.25144 3.46222 1.16018 3.54508
1.75751 0.183673 6.32543 11.8419 53.7585 0.249196 0.250535 3.37626 1.15002 3.65742
1.75751 0.204082 6.02237 11.2745 55.775 0.248353 0.249689 3.30066 1.14114 3.75736
1.75751 0.22449 5.73811 10.7423 57.8346 0.247553 0.248886 3.22427 1.13237 3.85882
1.75751 0.244898 5.47103 10.2423 59.9395 0.246821 0.248152 3.15521 1.1239 3.96456
1.75751 0.265306 5.21954 9.77152 62.0927 0.24612 0.247448 3.08995 1.11595 4.0653
1.75751 0.285714 4.98234 9.32744 64.2969 0.245489 0.246815 3.02571 1.10821 4.16679
1.75751 0.306122 4.75822 8.90788 66.5551 0.244891 0.246214 2.96027 1.10043 4.27492
1.75751 0.326531 4.54623 8.511 68.8695 0.244337 0.245658 2.9068 1.09382 4.36529
1.75751 0.346939 4.34517 8.13461 71.2459 0.243833 0.245153 2.85607 1.08731 4.46006
1.75751 0.367347 4.15441 7.77747 73.6857 0.243371 0.244689 2.79924 1.0804 4.5673
1.75751 0.387755 3.97313 7.43811 76.193 0.242952 0.244268 2.75247 1.07443 4.65899
1.75751 0.408163 3.80066 7.11523 78.7717 0.242581 0.243896 2.70678 1.06854 4.75442
1.75751 0.428571 3.63631 6.80754 81.4272 0.24225 0.243564 2.66637 1.06343 4.83894
1.75751 0.44898 3.47954 6.51406 84.1634 0.241961 0.243274 2.62262 1.05788 4.93463
1.75751 0.469388 3.32983 6.23378 86.9858 0.241714 0.243025 2.58476 1.05275 5.02473
1.75751 0.489796 3.18673 5.96588 89.8993 0.241509 0.24282 2.54176 1.04738 5.12377
1.75751 0.510204 3.0498 5.70953 92.9098 0.241335 0.242646 2.51002 1.04298 5.20339
1.75751 0.530612 2.91866 5.46403 96.0235 0.24121 0.24252 2.46962 1.03795 5.30399
1.75751 0.55102 2.79292 5.22864 99.2477 0.241115 0.242425 2.43588 1.03346 5.39258
1.75751 0.571429 2.67227 5.00277 102.59 0.241065 0.242374 2.40765 1.02956 5.47307
1.75751 0.591837 2.55639 4.78582 106.058 0.241045 0.242354 2.37531 1.02523 5.5655
1.75751 0.612245 2.44501 4.57732 109.661 0.241061 0.24237 2.34635 1.02142 5.65077
1.75751 0.632653 2.33791 4.37681 113.408 0.241128 0.242437 2.31554 1.01731 5.74117
1.75751 0.653061 2.23479 4.18375 117.311 0.241217 0.242527 2.28862 1.01376 5.82067
1.75751 0.673469 2.13544 3.99776 121.381 0.241347 0.242658 2.26253 1.01013 5.91286
1.75751 0.693878 2.03967 3.81846 125.631 0.241508 0.242819 2.24166 1.00721 5.98416
1.75751 0.714286 1.94729 3.64553 130.074 0.241703 0.243015 2.21277 1.00338 6.08317
1.75751 0.734694 1.85806 3.47847 134.732 0.241945 0.243257 2.1889 1.00014 6.16971
1.75751 0.755102 1.77195 3.31727 139.613 0.242212 0.243526 2.16758 0.997129 6.24935
1.75751 0.77551 1.68868 3.16139 144.745 0.242514 0.243829 2.14731 0.994279 6.3317
1.75751 0.795918 1.60816 3.01063 150.148 0.242844 0.24416 2.12233 0.99102 6.42502
1.75751 0.816327 1.53025 2.86479 155.845 0.243213 0.24453 2.10724 0.988787 6.49471
1.75751 0.836735 1.45481 2.72355 161.868 0.243615 0.244933 2.08561 0.985823 6.58636
1.75751 0.857143 1.38173 2.58675 168.247 0.244052 0.245372 2.06646 0.983374 6.66433
1.75751 0.877551 1.31091 2.45415 175.019 0.244508 0.24583 2.04868 0.980739 6.75169
1.75751 0.897959 1.24223 2.32557 182.228 0.245006 0.24633 2.02942 0.978003 6.8425
1.75751 0.918367 1.17559 2.20082 189.922 0.24554 0.246866 2.01569 0.976054 6.916
1.75751 0.938776 1.11092 2.07976 198.153 0.246097 0.247425 1.99838 0.973631 7.00213
1.75751 0.959184 1.04812 1.96218 206.994 0.246695 0.248025 1.98501 0.97174 7.0788
1.75751 0.979592 0.987097 1.84795 216.519 0.247322 0.248654 1.96866 0.969414 7.17014
1.75751 1 0.92778 1.7369 226.82 0.24797 0.249304 1.95394 0.967332 7.25503
1.84207 0 9.78604 18.3205 38.7534 0.2586 0.259972 4.27205 1.24887 2.76449
1.84207 0.0204082 9.24554 17.3086 40.4404 0.257293 0.25866 4.1351 1.23467 2.87127
1.84207 0.0408163 8.74868 16.3784 42.151 0.256037 0.2574 4.01186 1.22128 2.97841
1.84207 0.0612245 8.29024 15.5202 43.8874 0.254854 0.256213 3.89443 1.20856 3.08583
1.84207 0.0816327 7.86603 14.726 45.6508 0.25373 0.255085 3.78035 1.19593 3.20038
1.84207 0.102041 7.47224 13.9888 47.4435 0.252666 0.254017 3.67604 1.18435 3.30842
1.84207 0.122449 7.10579 13.3028 49.267 0.251655 0.253002 3.58055 1.17385 3.41123
1.84207 0.142857 6.76393 12.6628 51.1229 0.250705 0.25205 3.49217 1.16363 3.51377
1.84207 0.163265 6.44413 12.0641 53.0141 0.2498 0.251141 3.41277 1.15422 3.61287
1.84207 0.183673 6.14441 11.503 54.942 0.248953 0.250291 3.33222 1.14484 3.72118
1.84207 0.204082 5.86293 10.976 56.9087 0.248151 0.249487 3.25997 1.13626 3.8198
1.84207 0.22449 5.59808 10.4802 58.9163 0.247405 0.248738 3.18831 1.12801 3.91702
1.84207 0.244898 5.34835 10.0127 60.9677 0.246709 0.248039 3.1191 1.11966 4.02352
1.84207 0.265306 5.11253 9.57119 63.0649 0.246053 0.247381 3.05931 1.11227 4.11863
1.84207 0.285714 4.88948 9.1536 65.2106 0.245459 0.246785 3.00248 1.10547 4.2078
1.84207 0.306122 4.67819 8.75806 67.4072 0.244891 0.246214 2.94813 1.09873 4.30153
1.84207 0.326531 4.47772 8.38274 69.6582 0.244378 0.2457 2.89212 1.09202 4.39636
1.84207 0.346939 4.28734 8.02634 71.9655 0.243903 0.245223 2.84394 1.08579 4.48793
1.84207 0.367347 4.10617 7.68718 74.3339 0.24347 0.244788 2.79381 1.07953 4.58482
1.84207 0.387755 3.9336 7.3641 76.7666 0.243086 0.244403 2.74921 1.07385 4.6726
1.84207 0.408163 3.76907 7.05609 79.2664 0.242737 0.244053 2.70223 1.06802 4.76799
1.84207 0.428571 3.61205 6.76213 81.837 0.242439 0.243754 2.65843 1.06235 4.8633
1.84207 0.44898 3.46196 6.48114 84.4838 0.242168 0.243481 2.61612 1.05697 4.95698
1.84207 0.469388 3.31836 6.2123 87.2113 0.241942 0.243254 2.58134 1.05246 5.03614
1.84207 0.489796 3.18088 5.95494 90.0231 0.241751 0.243063 2.54388 1.04755 5.12759
1.84207 0.510204 3.0491 5.70823 92.9257 0.240993 0.242302 2.55967 1.05301 5.02629
1.84207 0.530612 2.92269 5.47158 95.9241 0.241495 0.242806 2.47604 1.03863 5.29868
1.84207 0.55102 2.80132 5.24435 99.0246 0.241412 0.242723 2.4444 1.0344 5.38262
1.84207 0.571429 2.68466 5.02595 102.235 0.241372 0.242682 2.40968 1.02997 5.47588
1.84207 0.591837 2.57248 4.81594 105.56 0.241372 0.242682 2.37798 1.02586 5.56319
1.84207 0.612245 2.46454 4.61387 109.009 0.241405 0.242716 2.35342 1.02238 5.63936
1.84207 0.632653 2.36055 4.41919 112.591 0.241472 0.242783 2.32441 1.01854 5.72515
1.84207 0.653061 2.26029 4.2315 116.317 0.241571 0.242882 2.29888 1.01511 5.80798
1.84207 0.673469 2.16362 4.05052 120.193 0.241701 0.243012 2.27046 1.01135 5.89527
1.84207 0.693878 2.0703 3.87581 124.234 0.241881 0.243193 2.24886 1.00823 5.97448
1.84207 0.714286 1.98018 3.70711 128.45 0.242077 0.24339 2.22503 1.00511 6.05226
1.84207 0.734694 1.89315 3.54417 132.855 0.242309 0.243623 2.20272 1.00196 6.13548
1.84207 0.755102 1.80894 3.38651 137.467 0.242588 0.243903 2.17891 0.998914 6.21812
1.84207 0.77551 1.72747 3.234 142.301 0.242888 0.244204 2.16118 0.996261 6.29546
1.84207 0.795918 1.64861 3.08636 147.376 0.243223 0.244541 2.14075 0.99343 6.37714
1.84207 0.816327 1.57218 2.94328 152.717 0.243597 0.244916 2.12159 0.990792 6.45624
1.84207 0.836735 1.4982 2.80479 158.339 0.243992 0.245312 2.09957 0.987737 6.54876
1.84207 0.857143 1.42643 2.67042 164.277 0.244422 0.245744 2.08338 0.985459 6.6234
1.84207 0.877551 1.35682 2.5401 170.559 0.244887 0.24621 2.06156 0.982631 6.71718
1.84207 0.897959 1.28924 2.41359 177.221 0.245377 0.246703 2.04834 0.980799 6.78306
1.84207 0.918367 1.22364 2.29078 184.3 0.245902 0.247229 2.02996 0.97819 6.87323
1.84207 0.938776 1.1599 2.17146 191.844 0.246457 0.247786 2.01328 0.975875 6.95433
1.84207 0.959184 1.09797 2.05551 199.905 0.247047 0.248378 2.00069 0.973867 7.03385
1.84207 0.979592 1.03774 1.94275 208.545 0.247661 0.248994 1.98401 0.97158 7.12102
1.84207 1 0.979168 1.8331 217.832 0.248313 0.249649 1.97248 0.969914 7.19464
1.9307 0 9.2513 17.3194 40.4216 0.257735 0.259104 4.13556 1.23459 2.88072
1.9307 0.0204082 8.77254 16.4231 42.065 0.256509 0.257874 4.02186 1.22241 2.9748
1.9307 0.0408163 8.3295 15.5937 43.7321 0.255347 0.256708 3.90559 1.20979 3.08134
1.9307 0.0612245 7.9184 14.8241 45.4242 0.254238 0.255594 3.79893 1.19804 3.18561
1.9307 0.0816327 7.53595 14.1081 47.1424 0.253195 0.254548 3.69204 1.18638 3.29436
1.9307 0.102041 7.17911 13.44 48.8891 0.252199 0.253548 3.60431 1.17646 3.38994
1.9307 0.122449 6.84551 12.8155 50.6653 0.251248 0.252594 3.51625 1.16648 3.48999
1.9307 0.142857 6.53281 12.2301 52.4735 0.250353 0.251696 3.43809 1.15708 3.59052
1.9307 0.163265 6.23924 11.6805 54.3145 0.24952 0.25086 3.35535 1.1478 3.69229
1.9307 0.183673 5.963 11.1633 56.191 0.248732 0.250069 3.2864 1.13951 3.78597
1.9307 0.204082 5.70263 10.6759 58.1043 0.247978 0.249312 3.22226 1.13175 3.87735
1.9307 0.22449 5.45677 10.2156 60.0569 0.247278 0.24861 3.1567 1.12388 3.97353
1.9307 0.244898 5.22432 9.78047 62.0501 0.246628 0.247958 3.09536 1.11662 4.06567
1.9307 0.265306 5.0041 9.36819 64.0871 0.246017 0.247345 3.03502 1.10925 4.16227
1.9307 0.285714 4.79504 8.97681 66.1714 0.245459 0.246785 2.98055 1.10261 4.25316
1.9307 0.306122 4.59658 8.60526 68.3029 0.24493 0.246254 2.92727 1.09621 4.34192
1.9307 0.326531 4.4078 8.25186 70.4853 0.244456 0.245778 2.87125 1.08924 4.44503
1.9307 0.346939 4.22803 7.91531 72.7212 0.244017 0.245337 2.82228 1.08334 4.53419
1.9307 0.367347 4.05666 7.59449 75.0133 0.243615 0.244934 2.7796 1.07771 4.61977
1.9307 0.387755 3.89303 7.28814 77.3659 0.243259 0.244576 2.73869 1.0725 4.70177
1.9307 0.408163 3.73664 6.99537 79.7819 0.242932 0.244248 2.69302 1.06689 4.79463
1.9307 0.428571 3.58706 6.71534 82.2643 0.242644 0.243959 2.6518 1.06165 4.88139
1.9307 0.44898 3.44387 6.44727 84.8165 0.242408 0.243722 2.61876 1.05713 4.95951
1.9307 0.469388 3.3066 6.19029 87.4438 0.242205 0.243519 2.58213 1.05244 5.04552
1.9307 0.489796 3.17492 5.94378 90.1498 0.242034 0.243347 2.54521 1.04767 5.13329
1.9307 0.510204 3.0485 5.70711 92.9394 0.241896 0.243209 2.51234 1.04341 5.21264
1.9307 0.530612 2.92702 5.47968 95.8176 0.241798 0.24311 2.47976 1.0391 5.29576
1.9307 0.55102 2.8102 5.26099 98.7897 0.241737 0.243049 2.44811 1.03496 5.38056
1.9307 0.571429 2.69775 5.05046 101.862 0.241716 0.243028 2.41407 1.03064 5.47215
1.9307 0.591837 2.58948 4.84777 105.04 0.241717 0.243029 2.38692 1.02703 5.54628
1.9307 0.612245 2.48511 4.65238 108.332 0.241761 0.243073 2.3598 1.02345 5.62508
1.9307 0.632653 2.38441 4.46386 111.745 0.241834 0.243147 2.33531 1.01999 5.70407
1.9307 0.653061 2.28725 4.28198 115.287 0.241949 0.243262 2.31083 1.01668 5.7833
1.9307 0.673469 2.19345 4.10637 118.965 0.242081 0.243394 2.28464 1.01306 5.86964
1.9307 0.693878 2.10279 3.93664 122.791 0.242253 0.243567 2.26047 1.00991 5.94749
1.9307 0.714286 2.01511 3.77249 126.777 0.242462 0.243777 2.23546 1.00659 6.03184
1.9307 0.734694 1.93026 3.61364 130.934 0.242703 0.244018 2.21474 1.00368 6.11077
1.9307 0.755102 1.84819 3.45999 135.271 0.242968 0.244285 2.19426 1.00087 6.18573
1.9307 0.77551 1.76867 3.31113 139.807 0.243278 0.244596 2.17002 0.997715 6.27439
1.9307 0.795918 1.6916 3.16685 144.558 0.243604 0.244922 2.15008 0.994914 6.35641
1.9307 0.816327 1.61688 3.02696 149.54 0.243968 0.245288 2.13452 0.992575 6.42496
1.9307 0.836735 1.5444 2.89128 154.773 0.244357 0.245678 2.11384 0.989872 6.51059
1.9307 0.857143 1.47405 2.75957 160.28 0.244783 0.246106 2.09699 0.987497 6.584
1.9307 0.877551 1.40575 2.63171 166.086 0.24524 0.246564 2.07875 0.985081 6.66556
1.9307 0.897959 1.33941 2.50751 172.218 0.245729 0.247056 2.05961 0.982478 6.75193
1.9307 0.918367 1.27494 2.38682 178.709 0.246232 0.24756 2.04717 0.980475 6.82227
1.9307 0.938776 1.21225 2.26946 185.597 0.246784 0.248114 2.03219 0.978448 6.8988
1.9307 0.959184 1.15128 2.15531 192.921 0.247357 0.24869 2.01776 0.976405 6.9746
1.9307 0.979592 1.09195 2.04423 200.731 0.247958 0.249293 2.00055 0.973935 7.06707
1.9307 1 1.0342 1.93613 209.079 0.248585 0.249921 1.98876 0.972308 7.13718
2.02359 0 8.74034 16.3628 42.1812 0.256858 0.258224 4.01339 1.22147 2.99009
2.02359 0.0204082 8.31755 15.5713 43.7792 0.255736 0.257098 3.90615 1.20979 3.08733
2.02359 0.0408163 7.92407 14.8347 45.3998 0.254654 0.256012 3.80447 1.19855 3.18668
2.02359 0.0612245 7.55685 14.1472 47.0446 0.253627 0.254982 3.70907 1.18794 3.28414
2.02359 0.0816327 7.21327 13.504 48.7154 0.252651 0.254002 3.61988 1.17801 3.37968
2.02359 0.102041 6.89123 12.9011 50.413 0.251734 0.253082 3.53489 1.16832 3.47724
2.02359 0.122449 6.58879 12.3349 52.1387 0.250859 0.252204 3.45477 1.15933 3.5714
2.02359 0.142857 6.30402 11.8018 53.8954 0.250031 0.251373 3.38161 1.15053 3.66753
2.02359 0.163265 6.03556 11.2992 55.6835 0.249246 0.250586 3.30775 1.14224 3.75978
2.02359 0.183673 5.78202 10.8245 57.505 0.24851 0.249846 3.24534 1.13462 3.84849
2.02359 0.204082 5.54215 10.3755 59.3617 0.247825 0.249159 3.1785 1.1267 3.94568
2.02359 0.22449 5.31486 9.94996 61.2556 0.247178 0.24851 3.12061 1.11952 4.03451
2.02359 0.244898 5.09926 9.54634 63.188 0.246572 0.247901 3.0585 1.11235 4.12962
2.02359 0.265306 4.89434 9.1627 65.162 0.245997 0.247325 3.00833 1.1061 4.21098
2.02359 0.285714 4.69943 8.79781 67.1786 0.24548 0.246805 2.95695 1.09986 4.29752
2.02359 0.306122 4.51381 8.45031 69.2401 0.244995 0.246319 2.901 1.09325 4.39399
2.02359 0.326531 4.33667 8.11868 71.3507 0.244552 0.245874 2.85673 1.08753 4.47495
2.02359 0.346939 4.1676 7.80217 73.5107 0.244148 0.245469 2.81122 1.08179 4.56271
2.02359 0.367347 4.00601 7.49967 75.7235 0.243777 0.245097 2.77194 1.07674 4.64146
2.02359 0.387755 3.85147 7.21035 77.9911 0.243454 0.244772 2.72492 1.07086 4.73731
2.02359 0.408163 3.7034 6.93315 80.3182 0.243157 0.244474 2.69197 1.06669 4.80316
2.02359 0.428571 3.56147 6.66743 82.7072 0.242894 0.24421 2.6514 1.0614 4.89425
2.02359 0.44898 3.42527 6.41247 85.1615 0.242674 0.243989 2.61391 1.05681 4.97265
2.02359 0.469388 3.29453 6.1677 87.6839 0.242488 0.243803 2.577 1.05194 5.06091
2.02359 0.489796 3.16885 5.93242 90.2793 0.242342 0.243656 2.54144 1.04742 5.14686
2.02359 0.510204 3.04799 5.70614 92.9512 0.242223 0.243536 2.51442 1.04371 5.21664
2.02359 0.530612 2.93164 5.48833 95.7045 0.242135 0.243448 2.48254 1.03951 5.29983
2.02359 0.55102 2.81957 5.27851 98.5436 0.242089 0.243402 2.45337 1.03561 5.3782
2.02359 0.571429 2.71153 5.07627 101.474 0.24207 0.243383 2.42112 1.03146 5.46518
2.02359 0.591837 2.60733 4.88118 104.5 0.242081 0.243394 2.39559 1.02805 5.5395
2.02359 0.612245 2.50671 4.69281 107.631 0.242142 0.243455 2.36893 1.02443 5.6167
2.02359 0.632653 2.40955 4.51092 110.87 0.242216 0.24353 2.34175 1.02095 5.69715
2.02359 0.653061 2.31567 4.33518 114.224 0.242337 0.243651 2.31792 1.01769 5.77253
2.02359 0.673469 2.22486 4.16517 117.703 0.242471 0.243786 2.29319 1.01455 5.84788
2.02359 0.693878 2.13701 4.0007 121.314 0.242646 0.243961 2.27092 1.01127 5.92779
2.02359 0.714286 2.05191 3.84138 125.068 0.242851 0.244167 2.24539 1.00805 6.01208
2.02359 0.734694 1.96954 3.68719 128.971 0.243088 0.244405 2.22549 1.00526 6.08281
2.02359 0.755102 1.8897 3.5377 133.037 0.243347 0.244664 2.20425 1.00236 6.16421
2.02359 0.77551 1.81226 3.39274 137.277 0.243644 0.244963 2.18735 0.999876 6.23149
2.02359 0.795918 1.73714 3.25211 141.706 0.24397 0.24529 2.16785 0.997168 6.3085
2.02359 0.816327 1.66422 3.11559 146.338 0.244322 0.245644 2.14805 0.994557 6.38854
2.02359 0.836735 1.59343 2.98307 151.187 0.244716 0.246039 2.12803 0.991978 6.46931
2.02359 0.857143 1.52464 2.85429 156.275 0.245119 0.246443 2.11252 0.989587 6.54241
2.02359 0.877551 1.45781 2.72916 161.618 0.245565 0.246891 2.09847 0.987615 6.60925
2.02359 0.897959 1.3928 2.60747 167.243 0.246032 0.24736 2.08035 0.985158 6.68961
2.02359 0.918367 1.32957 2.4891 173.173 0.246527 0.247856 2.06383 0.983058 6.76445
2.02359 0.938776 1.26805 2.37392 179.437 0.247055 0.248386 2.04754 0.980571 6.85084
2.02359 0.959184 1.20816 2.2618 186.068 0.247611 0.248944 2.03277 0.978588 6.92496
2.02359 0.979592 1.14982 2.15258 193.105 0.248188 0.249524 2.01869 0.976582 7.0014
2.02359 1 1.093 2.04621 200.585 0.248803 0.250141 2.00472 0.974673 7.07984
2.12095 0 8.25398 15.4523 44.0319 0.255977 0.25734 3.88621 1.20804 3.11022
2.12095 0.0204082 7.88194 14.7558 45.5816 0.254946 0.256305 3.79823 1.1979 3.19894
2.12095 0.0408163 7.53356 14.1036 47.1536 0.253952 0.255308 3.69756 1.18703 3.30122
2.12095 0.0612245 7.20703 13.4923 48.747 0.253014 0.254367 3.62121 1.17811 3.38517
2.12095 0.0816327 6.89939 12.9164 50.3683 0.252111 0.25346 3.53532 1.1686 3.48005
2.12095 0.102041 6.6099 12.3744 52.0138 0.251278 0.252625 3.4633 1.15999 3.57099
2.12095 0.122449 6.33667 11.8629 53.687 0.250459 0.251803 3.38619 1.15145 3.66597
2.12095 0.142857 6.07849 11.3796 55.3883 0.249699 0.25104 3.32101 1.14379 3.74828
2.12095 0.163265 5.83404 10.9219 57.12 0.248984 0.250322 3.26031 1.13641 3.83395
2.12095 0.183673 5.60227 10.488 58.8833 0.248304 0.24964 3.1911 1.12848 3.93166
2.12095 0.204082 5.38224 10.0761 60.6796 0.247663 0.248997 3.1319 1.12127 4.02089
2.12095 0.22449 5.17303 9.68444 62.511 0.247066 0.248398 3.08255 1.11508 4.09904
2.12095 0.244898 4.9739 9.31165 64.3787 0.246515 0.247845 3.02496 1.10846 4.18829
2.12095 0.265306 4.78409 8.95631 66.285 0.245995 0.247323 2.9753 1.1024 4.27009
2.12095 0.285714 4.60298 8.61725 68.2316 0.245519 0.246845 2.93017 1.09644 4.34951
2.12095 0.306122 4.43007 8.29354 70.2194 0.245078 0.246402 2.88802 1.09119 4.42727
2.12095 0.326531 4.26465 7.98386 72.2524 0.244672 0.245995 2.83883 1.08527 4.51831
2.12095 0.346939 4.10629 7.68739 74.3323 0.244295 0.245617 2.79663 1.08003 4.59621
2.12095 0.367347 3.95453 7.40329 76.4616 0.243956 0.245276 2.75992 1.07524 4.67037
2.12095 0.387755 3.80909 7.13101 78.6409 0.243655 0.244974 2.72047 1.07023 4.7522
2.12095 0.408163 3.66945 6.86958 80.875 0.243386 0.244704 2.68145 1.06522 4.83706
2.12095 0.428571 3.53527 6.61839 83.1664 0.243159 0.244476 2.64426 1.06062 4.91551
2.12095 0.44898 3.40629 6.37692 85.5173 0.242954 0.244271 2.60942 1.05604 4.99603
2.12095 0.469388 3.28219 6.14459 87.9311 0.24279 0.244106 2.57459 1.05174 5.07215
2.12095 0.489796 3.16269 5.92088 90.4113 0.242653 0.243968 2.54299 1.04752 5.15256
2.12095 0.510204 3.04755 5.70532 92.9612 0.242554 0.243869 2.51702 1.04396 5.22121
2.12095 0.530612 2.93652 5.49746 95.5852 0.242483 0.243798 2.48676 1.03999 5.29761
2.12095 0.55102 2.82937 5.29687 98.2874 0.242441 0.243756 2.45658 1.03602 5.37962
2.12095 0.571429 2.72593 5.10321 101.072 0.242444 0.243759 2.429 1.03242 5.45513
2.12095 0.591837 2.62595 4.91605 103.944 0.242457 0.243771 2.40464 1.02914 5.52456
2.12095 0.612245 2.52932 4.73515 106.908 0.242513 0.243828 2.37336 1.02524 5.61159
2.12095 0.632653 2.43588 4.56022 109.97 0.242596 0.243911 2.34971 1.02199 5.68564
2.12095 0.653061 2.3454 4.39083 113.136 0.242712 0.244027 2.32505 1.0188 5.75947
2.12095 0.673469 2.25781 4.22685 116.412 0.242853 0.244169 2.30555 1.01599 5.82606
2.12095 0.693878 2.17294 4.06796 119.806 0.243024 0.244341 2.28432 1.01308 5.90025
2.12095 0.714286 2.09061 3.91383 123.328 0.243223 0.24454 2.26069 1.00997 5.97967
2.12095 0.734694 2.01085 3.76451 126.979 0.24346 0.244778 2.24084 1.00722 6.05004
2.12095 0.755102 1.93341 3.61954 130.774 0.243713 0.245032 2.21923 1.00442 6.12343
2.12095 0.77551 1.85823 3.47879 134.723 0.244003 0.245323 2.19745 1.00141 6.20803
2.12095 0.795918 1.7852 3.34208 138.835 0.244317 0.245638 2.18 0.999121 6.27283
2.12095 0.816327 1.71425 3.20926 143.123 0.244655 0.245977 2.16371 0.996719 6.34416
2.12095 0.836735 1.64528 3.08014 147.599 0.245024 0.246348 2.14806 0.994553 6.41395
2.12095 0.857143 1.57821 2.95456 152.28 0.245423 0.246749 2.12753 0.99171 6.49937
2.12095 0.877551 1.51294 2.83238 157.18 0.245841 0.247168 2.11283 0.989802 6.56392
2.12095 0.897959 1.44943 2.71348 162.318 0.246294 0.247622 2.09532 0.987382 6.64059
2.12095 0.918367 1.38758 2.5977 167.714 0.246774 0.248104 2.07995 0.985225 6.71741
2.12095 0.938776 1.32735 2.48493 173.391 0.247273 0.248606 2.06629 0.983382 6.78525
2.12095 0.959184 1.26858 2.37491 179.381 0.247808 0.249142 2.05161 0.981249 6.85883
2.12095 0.979592 1.21142 2.2679 185.692 0.248371 0.249707 2.04067 0.979523 6.92476
2.12095 1 1.15564 2.16347 192.375 0.248954 0.250293 2.02308 0.977383 7.00884
2.223 0 7.79296 14.5892 45.9715 0.255087 0.256447 3.7766 1.19557 3.22585
2.223 0.0204082 7.46652 13.9781 47.4708 0.254145 0.255501 3.69033 1.18623 3.31296
2.223 0.0408163 7.15917 13.4027 48.9912 0.25324 0.254593 3.61469 1.17739 3.39779
2.223 0.0612245 6.86927 12.86 50.5338 0.252393 0.253744 3.53464 1.16831 3.49141
2.223 0.0816327 6.59532 12.3471 52.1 0.251572 0.25292 3.46492 1.1603 3.5733
2.223 0.102041 6.3361 11.8618 53.6906 0.250808 0.252153 3.38955 1.15165 3.66847
2.223 0.122449 6.09044 11.4019 55.3068 0.250075 0.251417 3.33225 1.14486 3.74238
2.223 0.142857 5.85724 10.9653 56.9502 0.249377 0.250716 3.26988 1.13751 3.82759
2.223 0.163265 5.63559 10.5504 58.622 0.248718 0.250055 3.20783 1.13015 3.91636
2.223 0.183673 5.42464 10.1555 60.3235 0.248096 0.249431 3.15372 1.12371 3.99565
2.223 0.204082 5.22366 9.77923 62.056 0.247517 0.24885 3.09923 1.1172 4.07529
2.223 0.22449 5.03193 9.42029 63.821 0.246982 0.248313 3.04335 1.11068 4.16403
2.223 0.244898 4.84884 9.07752 65.6201 0.246465 0.247794 2.99791 1.10486 4.24299
2.223 0.265306 4.67378 8.7498 67.4549 0.246001 0.247329 2.94864 1.09876 4.32656
2.223 0.285714 4.50625 8.43617 69.3271 0.245561 0.246887 2.90383 1.09345 4.40281
2.223 0.306122 4.34577 8.13572 71.2385 0.245164 0.246488 2.8641 1.08826 4.4791
2.223 0.326531 4.19188 7.84762 73.1911 0.244785 0.246108 2.82293 1.08317 4.55491
2.223 0.346939 4.04423 7.57121 75.1862 0.244444 0.245766 2.78479 1.07837 4.62829
2.223 0.367347 3.90239 7.30567 77.2266 0.24415 0.245471 2.74579 1.07349 4.70655
2.223 0.387755 3.76609 7.05051 79.3134 0.243873 0.245193 2.70888 1.06879 4.78384
2.223 0.408163 3.63492 6.80495 81.4505 0.243633 0.244951 2.67219 1.06434 4.86051
2.223 0.428571 3.50862 6.56849 83.6397 0.243418 0.244736 2.64034 1.0602 4.92892
2.223 0.44898 3.38693 6.34068 85.8836 0.243244 0.244562 2.60938 1.05593 5.0051
2.223 0.469388 3.26962 6.12107 88.1844 0.243096 0.244413 2.57595 1.05171 5.08298
2.223 0.489796 3.15645 5.90919 90.5454 0.242976 0.244292 2.54593 1.04778 5.15693
2.223 0.510204 3.04717 5.70461 92.97 0.24289 0.244206 2.51697 1.04405 5.22865
2.223 0.530612 2.94161 5.50699 95.461 0.242831 0.244147 2.48518 1.04004 5.30954
2.223 0.55102 2.83957 5.31596 98.0225 0.242809 0.244125 2.46279 1.037 5.37027
2.223 0.571429 2.74089 5.13122 100.658 0.2428 0.244116 2.43464 1.03316 5.45091
2.223 0.591837 2.64535 4.95236 103.372 0.242833 0.244149 2.40727 1.02984 5.52074
2.223 0.612245 2.55286 4.77922 106.168 0.242884 0.2442 2.38039 1.02621 5.60145
2.223 0.632653 2.46327 4.61149 109.051 0.242971 0.244287 2.36131 1.02338 5.66565
2.223 0.653061 2.37641 4.44889 112.027 0.243085 0.244402 2.33564 1.02019 5.74
2.223 0.673469 2.29222 4.29127 115.099 0.243231 0.244548 2.31561 1.0174 5.80599
2.223 0.693878 2.2105 4.13828 118.276 0.243392 0.24471 2.29348 1.01432 5.88342
2.223 0.714286 2.13117 3.98977 121.563 0.243591 0.244909 2.27523 1.01203 5.94254
2.223 0.734694 2.05412 3.84553 124.967 0.243809 0.245129 2.2536 1.009 6.02148
2.223 0.755102 1.97927 3.7054 128.495 0.244056 0.245377 2.23438 1.0064 6.08844
2.223 0.77551 1.90651 3.56919 132.155 0.244324 0.245646 2.21745 1.00401 6.15649
2.223 0.795918 1.83575 3.43671 135.958 0.244634 0.245956 2.19694 1.00138 6.22978
2.223 0.816327 1.76692 3.30786 139.911 0.244957 0.246281 2.17934 0.998875 6.30287
