Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
0.0175751 0.0204082 135.02 252.771 5.41336 0.31772 0.319271 21.9728 2.07865 3.13615
0.0175751 0.0408163 80.184 150.113 8.00201 0.314797 0.31634 17.9983 1.99175 2.50961
0.0175751 0.0612245 56.3078 105.414 10.4313 0.312077 0.313612 15.378 1.91597 2.15119
0.0175751 0.0816327 42.9459 80.3991 12.7813 0.309555 0.311084 13.5019 1.84926 1.93405
0.0175751 0.102041 34.4073 64.4139 15.0931 0.307201 0.308724 12.0831 1.79101 1.80321
0.0175751 0.122449 28.4802 53.3178 17.3923 0.305024 0.306541 10.9786 1.74002 1.72809
0.0175751 0.142857 24.1257 45.1659 19.6972 0.302995 0.304506 10.0715 1.69398 1.69056
0.0175751 0.163265 20.7916 38.924 22.0216 0.301101 0.302606 9.33104 1.65314 1.68184
0.0175751 0.183673 18.1569 33.9917 24.3771 0.299341 0.300841 8.70087 1.616 1.69495
0.0175751 0.204082 16.0227 29.996 26.7741 0.297694 0.29919 8.18099 1.58368 1.71956
0.0175751 0.22449 14.2586 26.6936 29.2218 0.296151 0.297642 7.70501 1.55245 1.76198
0.0175751 0.244898 12.7763 23.9186 31.7293 0.29472 0.296207 7.31146 1.52523 1.80712
0.0175751 0.265306 11.5132 21.554 34.3058 0.293378 0.294862 6.94984 1.4996 1.86326
0.0175751 0.285714 10.4242 19.5151 36.9602 0.29213 0.293609 6.62556 1.47568 1.9289
0.0175751 0.306122 9.47546 17.739 39.7022 0.290973 0.292449 6.34036 1.45349 1.99842
0.0175751 0.326531 8.64168 16.1781 42.5418 0.289881 0.291354 6.08099 1.43308 2.06871
0.0175751 0.346939 7.90316 14.7955 45.4898 0.288879 0.290349 5.85736 1.4149 2.14084
0.0175751 0.367347 7.24447 13.5624 48.5579 0.287935 0.289401 5.62857 1.39608 2.22468
0.0175751 0.387755 6.65333 12.4557 51.759 0.287072 0.288536 5.4403 1.38018 2.30119
0.0175751 0.408163 6.11989 11.4571 55.1071 0.286268 0.28773 5.25724 1.36417 2.38664
0.0175751 0.428571 5.63609 10.5513 58.6181 0.285531 0.286991 5.08621 1.34892 2.47325
0.0175751 0.44898 5.19532 9.72617 62.3097 0.28485 0.286308 4.92686 1.33458 2.56479
0.0175751 0.469388 4.7921 8.97129 66.202 0.284229 0.285684 4.78564 1.32157 2.64998
0.0175751 0.489796 4.42182 8.2781 70.3176 0.283664 0.285118 4.65245 1.30926 2.7377
0.0175751 0.510204 4.08062 7.63933 74.6828 0.283157 0.28461 4.52823 1.29752 2.82622
0.0175751 0.530612 3.7652 7.04884 79.3275 0.282706 0.284156 4.40724 1.28567 2.92168
0.0175751 0.55102 3.47276 6.50135 84.2867 0.282307 0.283756 4.30208 1.27544 3.00618
0.0175751 0.571429 3.20087 5.99235 89.6013 0.281938 0.283387 4.19556 1.26485 3.10257
0.0175751 0.591837 2.94744 5.51791 95.3194 0.281643 0.283091 4.09972 1.25525 3.1914
0.0175751 0.612245 2.71066 5.07464 101.498 0.281385 0.282832 4.0064 1.24596 3.28548
0.0175751 0.632653 2.48895 4.65957 108.206 0.281169 0.282615 3.92588 1.23736 3.37341
0.0175751 0.653061 2.28091 4.27009 115.527 0.281003 0.282449 3.83836 1.22842 3.47308
0.0175751 0.673469 2.08531 3.90392 123.562 0.280872 0.282318 3.76478 1.22035 3.5633
0.0175751 0.693878 1.90108 3.55902 132.439 0.280794 0.282239 3.68848 1.21243 3.65815
0.0175751 0.714286 1.72725 3.23359 142.314 0.280758 0.282203 3.6189 1.20527 3.7467
0.0175751 0.734694 1.56297 2.92605 153.391 0.280758 0.282203 3.55138 1.19783 3.84071
0.0175751 0.755102 1.40748 2.63494 165.933 0.280793 0.282238 3.48121 1.1903 3.94464
0.0175751 0.77551 1.26008 2.359 180.288 0.280883 0.282328 3.42388 1.1839 4.03544
0.0175751 0.795918 1.12017 2.09707 196.926 0.281 0.282446 3.36721 1.17779 4.12549
0.0175751 0.816327 0.987184 1.84811 216.504 0.281167 0.282613 3.30717 1.17107 4.22861
0.0175751 0.836735 0.860629 1.61118 239.968 0.281359 0.282806 3.25418 1.16506 4.32229
0.0175751 0.857143 0.740044 1.38544 268.733 0.281596 0.283044 3.20198 1.15949 4.41516
0.0175751 0.877551 0.625022 1.1701 305.031 0.281865 0.283313 3.15659 1.15405 4.50748
0.0175751 0.897959 0.515185 0.964479 352.608 0.282169 0.283618 3.11418 1.14908 4.59537
0.0175751 0.918367 0.41019 0.767918 418.337 0.282516 0.283967 3.06357 1.14346 4.69657
0.0175751 0.938776 0.309727 0.579841 516.452 0.282899 0.28435 3.02595 1.13903 4.78458
0.0175751 0.959184 0.213508 0.399709 682.659 0.283301 0.284753 2.98 1.13385 4.88583
0.0175751 0.979592 0.121269 0.227028 1043.4 0.283744 0.285198 2.94139 1.12933 4.97583
0.0175751 1 0.03277 0.0613488 2783.92 0.28423 0.285686 2.9075 1.12529 5.06525
0.0202359 0 352.049 659.072 2.63823 0.320175 0.321732 27.8414 2.15537 4.17111
0.0202359 0.0204082 129.738 242.884 5.57781 0.317045 0.318594 21.7924 2.0788 3.1
0.0202359 0.0408163 78.2098 146.417 8.15303 0.314159 0.3157 18.0556 2.00286 2.51112
0.0202359 0.0612245 55.2847 103.499 10.5758 0.311497 0.313031 15.5374 1.93384 2.16169
0.0202359 0.0816327 42.3223 79.2316 12.9223 0.309036 0.310563 13.6925 1.87166 1.9415
0.0202359 0.102041 33.9885 63.6299 15.2323 0.306771 0.308293 12.2734 1.81544 1.80235
0.0202359 0.122449 28.1802 52.7562 17.531 0.304671 0.306187 11.1711 1.76627 1.71762
0.0202359 0.142857 23.9009 44.7449 19.836 0.302723 0.304233 10.2651 1.7212 1.67046
0.0202359 0.163265 20.6173 38.5976 22.1611 0.300912 0.302417 9.49379 1.68033 1.65177
0.0202359 0.183673 18.0182 33.732 24.5178 0.299232 0.300732 8.85879 1.64299 1.65569
0.0202359 0.204082 15.91 29.7852 26.9161 0.297666 0.299161 8.30979 1.60928 1.67277
0.0202359 0.22449 14.1657 26.5197 29.3654 0.296212 0.297703 7.84962 1.57922 1.70222
0.0202359 0.244898 12.6986 23.7731 31.8748 0.294847 0.296334 7.43173 1.55116 1.74305
0.0202359 0.265306 11.4475 21.431 34.4533 0.293579 0.295063 7.05659 1.52425 1.79421
0.0202359 0.285714 10.3681 19.4102 37.1099 0.2924 0.29388 6.7176 1.49913 1.85462
0.0202359 0.306122 9.42733 17.6489 39.8541 0.291296 0.292773 6.43605 1.47756 1.91331
0.0202359 0.326531 8.60008 16.1002 42.6961 0.290273 0.291747 6.15347 1.4554 1.98453
0.0202359 0.346939 7.86703 14.7279 45.6464 0.289327 0.290798 5.91132 1.43557 2.05645
0.0202359 0.367347 7.21296 13.5034 48.7169 0.288442 0.289911 5.69874 1.41776 2.12695
0.0202359 0.387755 6.62578 12.4041 51.9203 0.287627 0.289093 5.48642 1.39957 2.20917
0.0202359 0.408163 6.09573 11.4118 55.2708 0.286872 0.288335 5.29825 1.38318 2.29022
0.0202359 0.428571 5.61488 10.5116 58.7841 0.286184 0.287645 5.12964 1.36811 2.36895
0.0202359 0.44898 5.17669 9.69129 62.4778 0.285547 0.287007 4.97851 1.35391 2.45081
0.0202359 0.469388 4.77573 8.94065 66.372 0.284971 0.286429 4.82445 1.33981 2.53966
0.0202359 0.489796 4.40745 8.2512 70.4895 0.284448 0.285904 4.68009 1.32623 2.62889
